timestamp,region,carbon_intensity,solar_cloud_pct,wind_speed,temperature
2025-10-09 05:15:00+00:00,IN-SO,451,54,9.2,31.7
2025-10-09 05:20:00+00:00,IN-SO,451,54,9.2,31.7
2025-10-09 05:25:00+00:00,IN-SO,451,54,9.2,31.7
2025-10-09 05:30:00+00:00,IN-SO,451,54,9.2,31.7
2025-10-09 05:35:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 05:40:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 05:45:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 05:50:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 05:55:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:00:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:05:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:10:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:15:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:20:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:25:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:30:00+00:00,IN-SO,449,29,7.7,32.4
2025-10-09 06:35:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 06:40:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 06:45:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 06:50:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 06:55:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:00:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:05:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:10:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:15:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:20:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:25:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:30:00+00:00,IN-SO,445,32,7.3,33.2
2025-10-09 07:35:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 07:40:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 07:45:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 07:50:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 07:55:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:00:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:05:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:10:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:15:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:20:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:25:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:30:00+00:00,IN-SO,445,0,6.2,33.5
2025-10-09 08:35:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 08:40:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 08:45:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 08:50:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 08:55:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:00:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:05:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:10:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:15:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:20:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:25:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:30:00+00:00,IN-SO,451,0,3,33.3
2025-10-09 09:35:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 09:40:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 09:45:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 09:50:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 09:55:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:00:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:05:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:10:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:15:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:20:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:25:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:30:00+00:00,IN-SO,456,0,7.7,32.7
2025-10-09 10:35:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 10:40:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 10:45:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 10:50:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 10:55:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:00:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:05:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:10:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:15:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:20:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:25:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:30:00+00:00,IN-SO,462,0,9.9,30.2
2025-10-09 11:35:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 11:40:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 11:45:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 11:50:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 11:55:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:00:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:05:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:10:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:15:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:20:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:25:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:30:00+00:00,IN-SO,510,0,8.8,30
2025-10-09 12:35:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 12:40:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 12:45:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 12:50:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 12:55:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:00:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:05:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:10:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:15:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:20:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:25:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:30:00+00:00,IN-SO,560,40,2.3,29.3
2025-10-09 13:35:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 13:40:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 13:45:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 13:50:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 13:55:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:00:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:05:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:10:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:15:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:20:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:25:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:30:00+00:00,IN-SO,560,0,3.8,27.4
2025-10-09 14:35:00+00:00,IN-SO,560,0,5.2,26.8
2025-10-09 14:40:00+00:00,IN-SO,560,0,5.2,26.8
2025-10-09 14:45:00+00:00,IN-SO,560,0,5.2,26.8
2025-10-09 14:50:00+00:00,IN-SO,560,0,5.2,26.8
2025-10-08 16:40:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 16:45:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 16:50:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 16:55:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:00:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:05:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:10:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:15:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:20:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:25:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:30:00+00:00,IN-WE,676,70,11.2,28.1
2025-10-08 17:35:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 17:40:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 17:45:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 17:50:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 17:55:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:00:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:05:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:10:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:15:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:20:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:25:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:30:00+00:00,IN-WE,675,57,9.8,27.8
2025-10-08 18:35:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 18:40:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 18:45:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 18:50:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 18:55:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:00:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:05:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:10:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:15:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:20:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:25:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:30:00+00:00,IN-WE,674,39,9,27.8
2025-10-08 19:35:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 19:40:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 19:45:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 19:50:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 19:55:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:00:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:05:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:10:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:15:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:20:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:25:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:30:00+00:00,IN-WE,673,61,8.6,27.6
2025-10-08 20:35:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 20:40:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 20:45:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 20:50:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 20:55:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:00:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:05:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:10:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:15:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:20:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:25:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:30:00+00:00,IN-WE,672,62,9,27.5
2025-10-08 21:35:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 21:40:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 21:45:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 21:50:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 21:55:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:00:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:05:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:10:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:15:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:20:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:25:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:30:00+00:00,IN-WE,672,58,9,27.4
2025-10-08 22:35:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 22:40:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 22:45:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 22:50:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 22:55:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:00:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:05:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:10:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:15:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:20:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:25:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:30:00+00:00,IN-WE,675,96,8.4,27.3
2025-10-08 23:35:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-08 23:40:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-08 23:45:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-08 23:50:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-08 23:55:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:00:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:05:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:10:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:15:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:20:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:25:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:30:00+00:00,IN-WE,679,100,7.2,27.2
2025-10-09 00:35:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 00:40:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 00:45:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 00:50:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 00:55:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:00:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:05:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:10:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:15:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:20:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:25:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:30:00+00:00,IN-WE,681,100,6.8,27.1
2025-10-09 01:35:00+00:00,IN-WE,612,93,7,27
2025-10-09 01:40:00+00:00,IN-WE,612,93,7,27
2025-10-09 01:45:00+00:00,IN-WE,612,93,7,27
2025-10-09 01:50:00+00:00,IN-WE,612,93,7,27
2025-10-09 01:55:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:00:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:05:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:10:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:15:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:20:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:25:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:30:00+00:00,IN-WE,612,93,7,27
2025-10-09 02:35:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 02:40:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 02:45:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 02:50:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 02:55:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:00:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:05:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:10:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:15:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:20:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:25:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:30:00+00:00,IN-WE,599,89,7.3,27.2
2025-10-09 03:35:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 03:40:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 03:45:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 03:50:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 03:55:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:00:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:05:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:10:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:15:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:20:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:25:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:30:00+00:00,IN-WE,594,90,7.8,27.8
2025-10-09 04:35:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 04:40:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 04:45:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 04:50:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 04:55:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:00:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:05:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:10:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:15:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:20:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:25:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:30:00+00:00,IN-WE,588,94,7.2,28.4
2025-10-09 05:35:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 05:40:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 05:45:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 05:50:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 05:55:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:00:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:05:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:10:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:15:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:20:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:25:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:30:00+00:00,IN-WE,581,96,6.7,28.6
2025-10-09 06:35:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 06:40:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 06:45:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 06:50:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 06:55:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:00:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:05:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:10:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:15:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:20:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:25:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:30:00+00:00,IN-WE,577,100,9.2,28.5
2025-10-09 07:35:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 07:40:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 07:45:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 07:50:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 07:55:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:00:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:05:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:10:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:15:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:20:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:25:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:30:00+00:00,IN-WE,581,100,11.6,28.3
2025-10-09 08:35:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 08:40:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 08:45:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 08:50:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 08:55:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:00:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:05:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:10:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:15:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:20:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:25:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:30:00+00:00,IN-WE,586,100,12.4,28.4
2025-10-09 09:35:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 09:40:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 09:45:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 09:50:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 09:55:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:00:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:05:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:10:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:15:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:20:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:25:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:30:00+00:00,IN-WE,591,100,12.8,28.6
2025-10-09 10:35:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 10:40:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 10:45:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 10:50:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 10:55:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:00:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:05:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:10:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:15:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:20:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:25:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:30:00+00:00,IN-WE,598,100,13.8,28.5
2025-10-09 11:35:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 11:40:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 11:45:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 11:50:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 11:55:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:00:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:05:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:10:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:15:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:20:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:25:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:30:00+00:00,IN-WE,639,100,14.4,28.4
2025-10-09 12:35:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 12:40:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 12:45:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 12:50:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 12:55:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:00:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:05:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:10:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:15:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:20:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:25:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:30:00+00:00,IN-WE,681,100,13.4,28.6
2025-10-09 13:35:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 13:40:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 13:45:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 13:50:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 13:55:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:00:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:05:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:10:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:15:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:20:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:25:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:30:00+00:00,IN-WE,678,100,12.9,28.6
2025-10-09 14:35:00+00:00,IN-WE,678,100,12.5,28.7
2025-10-09 14:40:00+00:00,IN-WE,678,100,12.5,28.7
2025-10-09 14:45:00+00:00,IN-WE,678,100,12.5,28.7
2025-10-09 14:50:00+00:00,IN-WE,678,100,12.5,28.7
2025-10-08 16:40:00+00:00,NL,432,100,8.6,16.1
2025-10-08 16:45:00+00:00,NL,432,100,8.6,16.1
2025-10-08 16:50:00+00:00,NL,432,100,8.6,16.1
2025-10-08 16:55:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:00:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:05:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:10:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:15:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:20:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:25:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:30:00+00:00,NL,432,100,8.6,16.1
2025-10-08 17:35:00+00:00,NL,420,0,7.2,15.6
2025-10-08 17:40:00+00:00,NL,420,0,7.2,15.6
2025-10-08 17:45:00+00:00,NL,420,0,7.2,15.6
2025-10-08 17:50:00+00:00,NL,420,0,7.2,15.6
2025-10-08 17:55:00+00:00,NL,420,0,7.2,15.6
2025-10-08 18:00:00+00:00,NL,420,0,7.2,15.6
2025-10-08 18:05:00+00:00,NL,420,0,7.2,15.6
2025-10-08 18:10:00+00:00,NL,420,0,7.2,15.6
2025-10-08 18:15:00+00:00,NL,420,0,7.2,15.6
2025-10-08 18:20:00+00:00,NL,420,0,7.2,15.6
2025-10-08 18:25:00+00:00,NL,420,0,7.2,15.6
